,ITE_ITEM_TITLE,ITE_ITEM_TITLE,"Score Similitud (0,1)"
21771,Tênis Casual Tendencia Beira Rio Lançamento 4271 101,Tênis Beira Rio Casual,0.5
21772,Promoção De Calçado Infantil De Menina Tenis Barato Preto ,Tenis Infantil Menina Preto,0.5714285714285714
21773,Tênis Skechers Vegano Feminino Original,Tênis Skechers Original Feminino Corrida Preto,0.5714285714285714
21774,Tênis Caterpillar Trail Trekking Masculino Oferta ,Tênis Masculino Olympikus Oferta Garra,0.375
21775,Asics Gel-kayano 5 Og,Tênis Asics Gel-kayano 25,0.3333333333333333
21776,Bicicleta Speed / Road De Carbono Tamanho 53x50 (m),Bicicleta Speed Triban Rc120 Tamanho M,0.3333333333333333
21777,Tênis Asics Feminino Gel-excite 8,Tênis Asics Gel-excite 8 Feminino Preto+azul,0.8333333333333334
21778,Kit 50%off Promocional Tênis Cano Baixo + Carteira Couro Eco,Kit Tênis Carteira Masculino Couro Cano Baixo Liso Casual,0.4
21779,Combo Feminino Coturno Tratorado Rosa - Tênis Chunky Dubuy,Tênis Dakota Feminino Chunky Tratorado - Branco/rosa,0.45454545454545453
21780,Tênis Nike Air Max Ap Masculino Cor Preto,Tênis Masculino Nike Air Max Ap Preto C/branco Original,0.7
21781,Sapatênis Masculino Infantil Tênis Sound Conforto Café 72...,Tênis Sound Preto Sapatênis Casual Masculino Conforto,0.45454545454545453
21782,Tenis Infantil Masculino Meninos Brinde Skate Últimas Unidad,Tenis Infantil Masculino Meninos Brinde Skate Promoção ,0.6666666666666666
21783,Tênis Sapatênis Masculino Casual 306 Original Super Barato,Sapatênis Tênis Masculino Casual Infantil Super Promoção,0.5
21784,Tênis Asics Gel Kayano 25 Pronado Feminino Corrida Original,Tênis Asics Gel Kayano 25 Pronado 1012a026-400 Original,0.7
21785,Sapatênis Masculino Couro Macio Cotton 18105 -preto/vermelho,Sapatênis Masculino Couro Confortável Macio,0.5
21786,Tenis Feminino Casual Da Moda Beira Rio,Tenis Feminino Beira Rio 4205.123 Casual,0.7142857142857143
21787,Tênis Feminino Rekoba Axion Treino Preto E Azul,Tênis Everlast Movement Feminino Preto E Azul,0.4444444444444444
21788,Tênis Kings Lona Esportivo,Tênis Esportivo Activate ,0.4
21789,Sapatênis Tênis Masculino Clássico Couro Legitimo Forrado ,Tênis Sapatênis Mocassim Couro Masculino,0.5
21790,Bicicleta Lotus Crx Aro 29,Bicicleta Aro 29 Lotus,0.8
21791,Tênis Hocks Flat Novidade,Tênis Hocks - Flat Lite Black,0.42857142857142855
21792,Tênis Prático Com Led Juvenil Menina Casual Confortável,Tênis Casual Confortável ,0.42857142857142855
21793,Bicicleta Aro 20 Infantil Bike Cross Bmx Com Rodinha Lateral,Promoção Bicicleta Aro 20 Infantil Bmx Cross Alumínio,0.5454545454545454
21794,Tênis Masculino Esporte Fila Racer Move - 11j731x Original,Tênis Fila Racer Move Masculino 11j731x Pto/graf/verm,0.6
21795,Sapatênis Masculino Couro Palmilha Sem Amarrar 3010,Sapatênis De Conforto Masculino Em Couro E Palmilha De Gel,0.5
21796,Sapatilha Ciclismo Mtb Giro Cylinder Il -  Preto,Sapatilha Ciclismo Mtb Shimano - Sh-me100 - Preto,0.5
21797,Tênis Infantil Masculino Molekinho Iate Napa Cinza 2136130,Tênis Infantil Masculino Molekinho Slip On Napa ,0.5
21798,Slip On Bege Com Glitter Confort  Megachic,Tênis Slip On Usaflex Elastano Bege Confort Ac7608,0.4
21799,"Bike Cannondale, F29, Tam L, Carbono. Totalmente Revisada.","Sapatilha Venzo, Tam. 36/br",0.23076923076923078
21800,Botinha Feminina Couro Legítimo New Kraft Green Marina Mello,Tênis Feminino Flatform Couro Legítimo Branco Marina Mello,0.3076923076923077
21801,Sapatilha Scott Rc Lace - Carbono - 43eu 41br,Sapatilha Scott Mtb Rc Boa - Lançamento 2021,0.3333333333333333
21802,Sapatilha Esportiva Neoprene Promoção,Sapatilha Ciclismo Neoprene Aquatica Esportiva Confortavel,0.42857142857142855
21803,Tênis Via Marte Feminino Sneaker Casual Rosa Nobuck,Tênis Feminino Casual Via Marte ,0.625
21804,Tênis Usthemp Lo Fly Vegano Casual West Highland Terrier,Tênis Usthemp Amy Vegano Casual West Highland Terrier,0.7
21805,Tênis Mizuno Wave Frontier 12 Marinho Original,Tênis Feminino Mizuno Promoção Wave Frontier 12 - Original,0.6
21806,Tenis Infantil Feminino Escolar Iate Slip On Menina Promoção,Tenis Infantil Feminino Sapatenis Slip On Iate Promoção,0.7
21807,Tenis Casual Vizzano Feminino 1214.205.7286 Pelica,Tenis Feminino Casual Vizzano Pelica Pronta Entrega,0.625
21808,Televisão LG ,Televisão LG Hdtv 29mn33,0.5
21809,Tênis Iate Casual Masculino Malbork Couro Preto 78011,Tênis Casual Masculino Malbork Em Couro Liso Preto 29024,0.6
21810,Tenis Casual Moleca Branco M42,Tenis Branco Moleca,0.6
21811,Tênis Reserva Playground Marinho Original C/ Envio Imediato,Tênis Reserva Preto/ Militar Original C/ Envio Imediato,0.6
21812,Tênis Feminino Botinha De Academia Em Camurça Leve Com Zíper,Tênis Feminino Para Academia E Caminhada Feminino Muito Leve,0.5
21813,Sapatênis Tênis Botinha Masculino Casual Com Relógio Digital,Sapatênis Casual Masculino Jogging + Relógio Digital ,0.5555555555555556
21814,Tênis Olympikus Triunfo 835 Masculino - Original C/ Nf,Tênis Olympikus - Masculino  Triunfo 835,0.6666666666666666
21815,Tênis Meia Feminino Personagem Minnie Calce Fácil + Óculos,Tênis Calce Fácil Feminino Unicórnio Meia + Relógio E Óculos,0.6363636363636364
21816,Tenis Feminino Branco Pra Caminhada Envio 24 Horas,Tenis Feminino Kolosh C1294 Caminhada Oferta Envio 24 Horas,0.5454545454545454
21817,Tênis Bebê Recém Nascido Marinho Com Chaveiro Klin,Tênis Klin Bebê Menino Casual 418229 Recém Nascido - Bran,0.4166666666666667
21818,Tênis Feminino Cano Alto Fitness Detalhe Velcro Oferta Frete,Tênis Cano Alto Feminino Fitness 1552,0.5
21819,Bicicleta Infantil Aro 16 Verden V-brakes Vr 600 Verde,Bicicleta Infantil Aro 16 Verden Bikes Vr 600,0.7
21820,Sapatênis Casual Masculino + Brinde Carteira Couro Legítimo ,Sapatênis Casual Masculino + Brinde Carteira De Couro Legíti,0.7777777777777778
21821,Tenis Edição Limitada Origina 36 ,Tenis Vans Authentic 36,0.2857142857142857
21822,Tênis Feminino Easy Fit Corte A Laser Preto - Usaflex,Tênis Feminino Corte A Laser  Preto - Usaflex,0.7777777777777778
21823,Tenis Molekinha 03/2020 25201211 Rosa/ouro Rosado,Tenis Molekinha 2118.549,0.2857142857142857
21824,Bicicleta Aro29 Q19 Câmbio Tras. Shimano Vega Fr Mec 21v Pto,Bicicleta Aro29 Vega Q17 Câmbio Tras. Shimano 21v Fr Mec Pto,0.8461538461538461
21825,Tênis Masculino Academia Corrida Ax 900,Kit 2 Tênis Masculino Academia Corrida Sapatenis Ax 900,0.6666666666666666
21826,Bicicleta Aro 29 Aluminio Corratec X Vert 0.2,Bicicleta Aro 29 Trail Aluminio,0.4444444444444444
21827,Tênis Vermelho E Preto Homem E Mulher,Tênis Oakley Preto E Vermelho,0.5
21828,Sapatos Esportivos Zíper De Cristal De Tamanho Grande Romano,Sapatos Esportivos Casuais Masculinos De Tamanho Grande Para,0.4444444444444444
21829,Tenis Botinha Campa 26520,Tenis Botinha Kolosh C2644 Nantes C2644,0.2857142857142857
21830,Tênis  Masculino Fitness Academia Skalvin Tradição .,Tênis  Masculino Fitness Academia Skalvin Resistente .,0.75
21831,Tenis Feminino Logus 19520 Casual Levinho Solado Costurado,Tenis Feminino Casual,0.375
21832,Tênis Infantil Indoor Molekinho  Lançamento M29,Tênis Molekinho Infantil,0.5
21833,Tênis Mule Byara Casual Com Cadarço Feminino Cs204f,Tênis Mule Casual Feminino Urban Street Cadarço,0.5555555555555556
21834,Sapatênis Pegada  Shock Point Amortech Preto Masculino,Sapatênis Masculino Pegada Preto Cravo,0.5
21835,Tênis De Crossfit Masculino E Femenino Com Palmilha Mvp,Tênis Lpo Lifter Crossfit Com Palmilha Mvp Fitnesss,0.4444444444444444
21836,Sapatênis Masculino Kidy Iate 0111008,Sapatênis Infantil Masculino Kidy 117-0231-0020,0.42857142857142855
21837,adidas Yung,adidas Retrô,0.3333333333333333
21838,Sapatilha De Ciclismo Road Shimano Fem Sh-rc300,Sapatilha De Ciclismo Road Shimano Sh-rp100,0.5714285714285714
21839,Tenis Olympikus Feminino Fame Original,Tenis Feminino Original Olympikus,0.8
21840,Tv 40 Pol Samsung. Não É Smart,Tv Samsung 40,0.5
21841,Tenis Ortobessa Preto Masculino 15 Original,Tenis Ortobessa Preto Masculino 12 Original,0.7142857142857143
21842,Tênis Slip On Feminino Nó Lateral Dkshoes Fábrica,Tênis Slip Feminino  Use Dkshoes Nó Lateral Sola 5cm ,0.5454545454545454
21843,Kit Tênis Masculino E Feminino,Kit 2 Pares Tênis Esportivo Masculino Feminino Para Academia,0.5
21844,Tenis Asics Buzz 4 Rosa/vinho,Tenis Asics Buzz Gs 4 Juvenil,0.5714285714285714
21845,Tênis Feminino Torricella Branco 1580a,Tênis  Feminino Napa Branco Torricella,0.6666666666666666
21846,Kit 2 Tênis Masculino Polo Joy 900 Várias Cores + Relógio,Kit 3 Tênis Masculino Header Easy Várias Cores + Relógio,0.5
21847,Chuteira Futsal Americas Kids Preto Penalty Infantil,Chuteira Futsal Americas Kids Azul Marinho Penalty,0.5555555555555556
21848,Tênis Everlast Climber Iii Masculino Preto ,Tênis Masculino Everlast Climber 3 Preto,0.7142857142857143
21849,Air Force 1 Just Do It,Air Force 1 07,0.5
21850,Tênis Feminino Kolosk Original Preto Blush Sapatênis Confort,Tênis Feminino Preto Sapatênis Casual,0.4444444444444444
21851,Tenis Fila F02at004145 Presense Feminino,Tenis Fila Kr5 Feminino,0.5
21852,Tenis Fila Trend 969551 Rose Feminino,Tênis Fila Trend 2.0 Feminino 969551 Rose,0.625
21853,Sapato Fem. Santa Lolla Santorine Navy 00da.0c30.018a.0039,Sapato Fem. Santa Lolla Forrest 00da.2c09.01e2.0226,0.5
21854,Tênis Star Preto Akatsuki  Nuvem Cano Alto Novo Limitada Top,Tênis Akatuki Star Cano Alto Masculino Preto,0.4166666666666667
21855,Sapato Social Sport Fino - San Lorenzo - Slz 1011/vpnm,Sapato Social Sport Fino - San Lorenzo - Slz 1041vpp,0.8
21856,Tênis Usthemp Short Art - África - Carlos A. F.,Tênis Usthemp Long Art - Astronauta - Carlos A. F.,0.6666666666666666
21857,Tênis Feminino Casual Beira Rio Caminhada Conforto 4145.347,Tênis Feminino Beira Rio Casual 4145.347,0.75
21858,Calçado P/ Trabalhar Restaurante Profissional Antiderrapante,Calçado Para Cozinheiro Profissional Antiderrapante,0.42857142857142855
21859,Bicicleta Menino Aro 16 Personagens,Bicicleta Menino Aro 16 Preta,0.6666666666666666
21860,Tênis Masculino Conforto Bonito Corrida Elegante Qualidade,Tênis Masculino De Qualidade,0.42857142857142855
21861,Tênis Mizuno Wave Prophecy X Feminino,Tênis Mizuno Wave Prophecy X Feminino Preto,0.8571428571428571
21862,Tênis Infantil Bibi Evolution Feminino Rosa Camélia 1053140,Tênis Infantil Feminino Bibi Rosa 2way,0.5555555555555556
21863,Tênis Infantil Ortopédico Bico Invertido 18 Ao 27 Udine ,Tênis Infantil Ortopédico Bico Invertido 28 Ao 32 Udine,0.6
21864,Tênis New Balance Feminino 373 - Original,Tênis New Balance 373 Feminino Original,0.8571428571428571
21865,Bicicleta Infantil Masculina Aro 12 - Black 12,Bicicleta Infantil Masculina Nathor Aro 12 - Black 12,0.875
21866,Tenis adidas X Alexander Wang ,Tenis adidas Tubular X Primeknit,0.42857142857142855
21867,Kit 2 Pares Tenis Masculino Header + Carteira +frete Gratis,Kit 5 Tenis Masculino Yzy Leve Top + Carteira +frete Gratis,0.5
21868,Tênis Tie Dye Infantil Estampado Rosa Ortobessa,Tênis Tie Dye ,0.42857142857142855
21869,Tênis De Corrida Masculino Under Armour Charged Victory,Tênis Under Armour Charged Extend Masculino - Corrida,0.6666666666666666
21870,Bicicleta Rino Everest 21v Shimano 2.1 Mega Range Hidraulico,Bicicleta Rino Everest 29 Freio Disco 21v Câmbios Shimano,0.38461538461538464
21871,Tenis Olympikus Holograma - 43637886,Tenis Olympikus Maneiro Kids - 01615,0.375
21872,Sapatenis Pegada Sapatenis 119104 Branco,Sapatenis Pegada Em Couro Legitimo Branco Conhaque,0.42857142857142855
21873,Tênis Fila F1 Little,Tênis Da Fila !!!,0.4
21874,Tenis Infantil Molekinho Bolha Air 2821.116,Tenis Masculino Infantil Menino Bolha Air Molekinho 2821117,0.5555555555555556
21875,Tênis De Corrida Com Tecnologia Formotion Onemix + Meia ,Tênis De Caminhada Corrida + Par De Meia + Braçadeira Fone,0.36363636363636365
21876,Tenis Feminino Neec Do 34 Ao 39 Ref : Ix-098,Tenis Feminino Beira Rio Do 34 Ao 39 Ref : 4194.1519,0.5454545454545454
21877,Tenis Puma Wired Run Bdp Masculino,Tênis Puma Wired Run Bdp Masculino Original - Verde Oliva,0.45454545454545453
21878,Tênis Usaflex Casual Feminino Preto Couro Aa1301 Com Cadarço,Tênis Feminino Casual Warboot Couro Preto,0.5555555555555556
21879,Sapatênis / Tênis / Sapato Zapy Masculino 3096 Evo,Sapato Masculino Tênis Sapatênis Casual Marrom,0.4
21880,Bicicleta Mountain Bike Sense One 2021/22 Aro 29 M 21v C/ Nf,Bicicleta Aro 29 Sense One 21v,0.5
21881,Tênis Fila Shoes Fila Racer Move,Tênis Fila Racer Move Feminino,0.6666666666666666
21882,Tênis Ultraranger 1 Unissex Confort Varias Cores,Tênis Infantil Personagem Varias Cores,0.3333333333333333
21883,Tênis Olympikus Slip Wellness Mesch Chumbo Masculino,Tênis Olympikus Slip On  Wellness Mesch  Masculino,0.75
21884,Bicicleta Rava Bolt 21v Aro 26x Tam: 18 Pt/cz,Bicicleta Urbana Aro 26  18 Rava Bolt 21v. - Preto E Laranja,0.375
21885,Bicicleta Aro 29 Quadro 17 Aço Preto Vermelho Branco,Bicicleta Aro 29 Quadro 17 Alumínio 27v Preto Vermelho Verde,0.5833333333333334
21886,Kit 3 Sapatenis Masculino Casual Couro Ecológico 37 Ao 44,Kit 3 Sapatenis Casual  Masculino + Relógio Digital,0.4166666666666667
21887,Tenis Feminino Jogging Kolosh Sneaker Conforto Lançamento,Tenis Feminino Dakota Chunky Jogging Lançamento Moda Sneaker,0.5
21888,Sapatilha Speed Scott 34 Brasil,Sapatilha Speed  Feminina Mavic 34 Brasil ,0.5714285714285714
21889,"Young One Freeza, Tamanho 41","Tenis adidas Stan Smith Velcro, Tamanho 41",0.2727272727272727
21890,Sapatenis Freeway Casual Com Cabedal Perfurado  - Turn,Sapatenis Malbeck Masculino Casual - 10955,0.3
21891,Tenis Klin Menina  Freestyle Marinho E Rosa Original,Tenis Klin Menina Toy Jeans Com Rosa Original,0.5555555555555556
21892,Tênis Hocks Pulsus Preto Branco ,Tênis Preto E Branco ,0.6
21893,Vende-se Bicicleta ,Bicicleta Cargueira,0.3333333333333333
21894,Tenis Femininio  Barato Esportivo  Casual  Spider Levinho,Tenis Femininio  Barato Esportivo  Casual  Spider Corrida ,0.75
21895,Tênis adidas Terrex Ax3 Hiking Preto Com Laranja Masculino,Tênis Masculino Preto,0.375
21896,Tenis Drop Dead Crash Camo P,Tênis Drop Dead Tampa,0.25
21897,Slip On Santa Lolla New Pele Couro - Original - Nota Fiscal,Tênis Slipon Santa Lolla Nude - Original - Nota Fiscal,0.42857142857142855
21898,Tênis Usthemp Slip-on Temático - Pequinês,Tênis Usthemp Slip-on Temático - Deepspace,0.7142857142857143
21899,Tênis Asics Gel Rocket 10 Feminino - Marinho E Roxo,Tênis Asics Gel Rocket 10 Masculino - Preto,0.5454545454545454
21900,Sapatilha Agua Mergulho Neoprene Pesca Jet Praia Futevôlei,Sapatilha Agua Mergulho Neoprene Pesca Jet Praia Futevôlei  ,1.0
21901,Sapato Now United Tênis,Tênis Now United Preto,0.6
21902, Tênis Feminino Em Couro Legítimo Polo Urban 08, Tênis Feminino Em Couro Legítimo Polo Urban 32,0.75
21903,Bicicleta Aro 24 Ultra Bikes Masculina,Bicicleta Aro 24 Ultra Masculina,0.8333333333333334
21904,Tênis Move Masculino Em Couro Rafarillo 71002 Preto 1511,Tênis Masculino Move Rafarillo Sneackers Couro 71002 Mari...,0.5454545454545454
21905,Sapatenis Casual Infantil Masculino Menino 5908-615,Sapatenis Casual Infantil Masculino Menino 5704-002,0.7142857142857143
21906,Tênis Diversão Canvas Hi Color Cano Médio Infantil Preto,Tênis Diversão Canvas Hi Ziper Infantil Marinho,0.45454545454545453
21907,Tenis Maskot Rsv #227 Reserva,Tenis Hero Rsv #223 Reserva,0.5
21908,Kit 2 Sapatilhas Ciclismo Moto Bike Trabalho Promoção,Kit 2 Sapatilhas Ciclismo Barata Tênis Bike Pedal Promoção,0.5454545454545454
21909,Tênis Versace Importado Lançamento 2021 Preto  38 Ao 43,Tênis Versace Chain Reaction Preto Masculino Lançamento,0.36363636363636365
21910,Bicicleta Aro 20  - Para Retirada - Zn-sp ,Bicicleta Aro 20 Grace - Nathor,0.5
21911,Tenis Salomon Sense Ultra Pro-trail Run-atrito Zero Shop,Tenis Oakley Zero ,0.2222222222222222
21912,Sapatilha Mtb Spiuk Profit Carbono,Sapatilha Spiuk Road Profit Carbono Branca Speed + Brinde,0.4
21913,Tênis Casual Feminino Sola Colorida Novo Modelo Exclusivo Pr,Tênis Feminino Casual Moleca De Sola Colorida,0.5
21914,Bicicleta Groove Indie 24 - Rosa,Bicicleta Groove Cosmopolitan - 2021,0.375
21915,Tênis Kolosh Nimbus Iii Feminino Esportivo,Tênis Feminino Esportivo Kolosh K8348,0.5714285714285714
21916,Tênis Fila Extase Feminino F02at004139-4756,Tênis Fila Feminino Extase,0.8
21917,Tenis Sneaker Siena Cinza,Tenis Cinza,0.5
21918,Lâmpada De Mesa De Moda 2pcs Finial Abajur Exclusivo Home La,2pcs Lamp Shade Finial Decor Home Lamp Adorn Elegant La,0.2857142857142857
21919,Bike Speed Sense Prologue Disc 2018, Speed Sense Prologue Disc Carbono! Tam. S,0.36363636363636365
21920,Tênis Infantil/bebê Personagem Com Luz Led Personagens,Tênis Infantil De Personagens Desenhos Luz Led Macio Cb318,0.4
21921,Tênis Usthemp Slip-on Temático - Beethoven Vira-lata,Tênis Usthemp Slip-on Temático - Maria Vira-lata,0.75
21922,Sapatênis Hobby Em Couro Atanado Azul Marinho,Sapatênis Em Couro Azul,0.5
21923,Tenis Infantil Masculino Sapatinho Menino 20 Ao 27,Tênis Infantil Masculino Menino Do 20 Ao 27 Com Luz 01-017,0.5
21924,*reposição Tênis Tommy Hilfiger* Feminino 34 Ao 39,Tênis Feminino  34 Ao 39,0.5
21925,Tênis Olympikus Original Jogging 100 - Preto,Tênis Olympikus Vortex Masculino Preto - Original,0.5555555555555556
21926,Kit 2 Pares Tênis Feminino Academia Esportivo Olymp Macio,Kit 2 Pares Tênis Esportivo Masculino Feminino Para Academia,0.7
21927,Tênis Fila V Track 2.0 Feminino - Preto E Rosa,Tênis Fila Shifter Feminino - Preto E Rosa,0.6
21928,Specialized Tarmac 2017 Carbono Tam 56 Sem Detalhes,Sapatilhas Specialized Carbono S-works Tam 39 Eu,0.3
21929,Tenis Masculino New Balance Ierb6 Original Verde,Tenis New Balance 574 Verde Original,0.625
21930,Tênis Usthemp Spice Temático -   Lhasa Apso,Tênis Usthemp One Temático - Lhasa Apso,0.75
21931,Tênis Feminino Delicado Macio Confortável Luiza Paula,Tênis Feminino Confortável Leve Macio ,0.5
21932,Tênis Kidy Play 007159 Infantil,Tênis Kidy Play 120002 Infantil ,0.6666666666666666
21933,"Tênis Reebok, Preto, N.º 42",Tênis Reebok Zigtech Zigwild Preto 42 Seminovo,0.4444444444444444
21934,Bicicleta Mountain Bike Aro 26 Gallo Com Câmbios Shimano,Bicicleta Track Thunder Mountain Bike Aro 26,0.5
21935,Coturno Masculino Sporte Dia Dos Pais Promoção,Sapatênis Masculino Stefanini Promoção Dia Dos Pais,0.5
21936,Meia Hupi Mãe E Pai Preta Com Vermelho Tam: Único,Meia Hupi Splash Preto E Laranja Tam: Único,0.4166666666666667
21937,Tênis Feminino Casual Capricho Week Class Preto,Tênis Feminino Capricho Week Class Preto Sintético Original,0.6666666666666666
21938,Bike Aro 16 Infantil Preta Menino Personagem,Bicicleta Menino Aro 16 Preta,0.5
21939,Nike Kobe 6 Protro Red All-star 2021 Importado Usa Original,Nike Air Foamposite Pro 2021 Importado Usa Original,0.38461538461538464
21940,Tênis Feminino Casual Zariff Em Couro Craquelado,Tênis Feminino Sem Cadarço Casual Zariff,0.5714285714285714
21941,Tênis Olympikus Element Masculino Academia Caminhada,Tênis Olympikus Cristal Para Academia Caminhada Masculino,0.7142857142857143
21942,Tênis adidas Courtpoint W Feminino Branco Fy8407,Tênis adidas Courtpoint Casual Feminino Branco,0.625
21943,Tenis Nike Gatorade,Tenis Nike Free,0.5
21944,Tênis Infantil Caminhada Confortavel Feminino Olympikus Saga,Tênis Olympikus Saga Feminino 43659876,0.5
21945,Tenis Olympikus Olk  Skid /535 Preto ,Olympikus Tenis Versatil Preto,0.42857142857142855
21946,Tênis Flash Lançamento Especial Limitado Cartoon,Tênis Adulto Casual Flash Lançamento Limitado,0.5
21947,Tênis Academia Unissex Nylon Conforto Leve Promoção ,Tênis Feminino Conforto Leve Para O Dia A Dia Promoção,0.4444444444444444
21948,Sleep On Tie Dai,Tênis Slip On Tie Dye Amarelo,0.25
21949,Tenis adidas Tensaur Preto Infantil Orginal C/nota,Tenis adidas Infantil,0.42857142857142855
